time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.246279424789,0.0578403641853,11.9159038282,6.26405787605,0.102882910528,0.0,-0.612867067283,-0.00132277930234,2.80971943331,-0.0512030001636,0.106367073219,0.0,423.3576723912405,424.3948010186247,425.8315432601612,424.1442627723187
1.3800000000000008,-0.285022928606,0.0573911205067,12.0856376136,6.26111214605,0.110052564607,0.0,-0.679233904779,-0.0139167591335,2.84787921798,-0.0564794232104,0.114962141526,0.0,425.4002958847951,426.14675237278095,426.5679111434659,426.11511872717597
1.4400000000000008,-0.328336605369,0.0560530894899,12.2616684644,6.2609561586,0.117458761797,0.0,-0.765352697867,-0.030665278849,3.01924678148,-0.0774123656655,0.105858387001,0.0,469.3710012300061,468.67435995927974,468.3732289617971,466.7396270565299
1.5000000000000009,-0.376512989628,0.0538038243936,12.4437844757,6.26186698275,0.131443273399,0.0,-0.841830542548,-0.0441947339555,3.05099974025,-0.104460715331,0.0743691327069,0.0,428.18217790212094,425.5030511394915,425.6960256489511,423.36848393455284
1.560000000000001,-0.42961488377,0.050721556849,12.6285783479,6.25688269676,0.136631108501,0.0,-0.928724406239,-0.0590053454756,3.10852060136,-0.118129155564,0.0637600092196,0.0,435.39974001952123,434.51519959393056,435.0008290718828,433.84389401108575
1.620000000000001,-0.488073622069,0.0466538034394,12.8171332492,6.25475655527,0.140571600158,0.0,-1.02027047287,-0.0768075758283,3.17634983293,-0.0948996756787,0.0586573566372,0.0,438.10154940075006,437.67989954577104,438.3573647792135,440.27256507748126
1.680000000000001,-0.552314767862,0.0414595918686,13.0112233791,6.25831550187,0.144200105371,0.0,-1.12144743905,-0.0959120434131,3.29289246381,-0.129443909186,0.0536454050789,0.0,454.03962024684716,453.6394880419079,456.73610683585565,453.96286538701395
1.740000000000001,-0.622105885497,0.0352577051021,13.2081875563,6.2508871363,0.147482688159,0.0,-1.2052198321,-0.111435558834,3.27253568763,-0.137128169035,0.0554623351786,0.0,410.8277473967266,410.9910462181174,411.2993096261226,410.6005605586315
1.8000000000000012,-0.697552050723,0.0278900895157,13.4076508573,6.24857057866,0.153976811645,0.0,-1.31026318907,-0.134399056762,3.37576291601,-0.11166860214,0.0737916109229,0.0,450.61237753606855,452.09438490288375,450.6943968056032,452.73267187449625
1.8600000000000012,-0.780140175807,0.0189318568369,13.617781717,6.24397887067,0.159311888759,0.0,-1.44324065202,-0.164723627891,3.6276051187,-0.128820867357,0.0620864020509,0.0,497.3949059553268,496.54007873184634,497.3393304535449,496.07061397129394
